ERROR,STD_SMILES
CCOcccNCCCO)CC6))))))ccc6Ncncccn6)NC)cccccc6C=O)N%11C,Ccncccn6)NC)cccccc6C=O)N%11C
O=CcccccCF)F)F))c6Cl)))))))NCCNccccF)cc6F)))))))C=O)C6,CC=O)cccccCF)F)F))c6Cl
COcccccc6)cCC=O)O)))cn5C=O)ccccCl)cc6,COcccccc6)cCCC)=O)))cn5C
CCOC=O)CC)Occcccc=O)nCC=O)NCcccccc6))))))))))ccc%106,Ccccccc=O)nC)ccc%106
O=CNCCCO)))))NCCCCCCCC6)C8)))C6,CNCCCCCCCC6)C8)))C6
O=CCCcc[nH]cccccc96)))))))CcccccO)c6))))))N6C=O)N9Ccccccc6,CNC=O)CCcc[nH]cccccc96)))))))CcccccO)c6))))))N6C9=O
FccccCCOccnccnncNCCCF)CC6))))))n95))))))))))))cc6F,CCCccccF)cF)c6
CCncccccc6cccCNCcccccn6)))))))))ccc6%13,CCcccccc6)cccccc6n9CC
CcccccOCCO)CNCC)C)))))))c6.Cl,CcccccC)c6
Ccnn-cncccccc6s9)))))))))cN)c5-cccccc6,CcnnC)cN)c5C
CCccC)cC#N))cncccccc6n9c%13NCCNCC))CC,CCccC)cC#N))cncccccc6n9c%13C
CNC)S=O)=O)cccc-cccnCCF)=CCN)))))c5)))))cc6,CcccnC)c5
CNC=O)CNC=O)CCCCCCCC6)))))))NC=O)OCC)C)C))))))))N=Ccccccc6))))))cccccc6%11,CNCN=Ccccccc6))))))cccccc6NC)C%11=O
CCOccccOcccccC=CCCNC=O)Nccccnn6))))))))CC6)))))))c6)))))))nc6,CCcccccC)c6
CCNCC))CCNC=O)cccccc6I,CC=O)cccccc6I
CCcccccOcccncccOC))cOC))cc%106)))))))))))c6,COcccncccC)c6cc%10OC
O=CCNcccccc6)))))))=CNS=O)=O)cccccc6))))))))C=O)cccccc6%10,CC=CC)C=O)cccccc6C%10=O
CCO)CncccccF)ccc69))))))))))C=O)NccccC#N))cCF)F)F))c6,CNccccC#N))cCF)F)F))c6
Ccccc-cncN)s[n+]5-cccccc6)))))))))))cc6,CcncN)s[n+]5-cccccc6
CC=O)Ncccccc6NC=O)cccco5))))))CC%10C,CC=O)cccco5
CccccNC=O)CCCCCCC=O)NO)))))))))))cC)c6,CNccccC)cc6C
CCC)COcncc-ccccC=O)NSC)=O)=O))))cc6OCF)F)F)))))))))cc6Cl,CccncC)cCl)c6
NS=O)=O)ccccNcnc-cccccCl)ccc6oc%10=O)))))))))))cs5))))))cc6,CcccccCl)ccc6oc%10=O
CC=O)NcncC)c-ccccCl)cS=O)=O)NCCO)))))c6))))))s5,CccccCl)cSC)=O)=O))c6
C=CC=O)NccccO)cC=O)NcccccBr)c6))))))))c6,CNccccO)cCC)=O))c6
COCOC=O)CNC=O)CNC=O)CccccO)cc6))))))NC5C)C))))))C4SC7C)C,CNC=O)CccccO)cc6))))))NC5C)C
COcccncncNccccCl)cc6F))))))))c6cc%10OC.Cl,COcccncncC)c6cc%10OC
S=c[nH]c-cccccc6))))))cn5-cccccc6,Ccccccc6
CCCnncC=O)NCCCCC6)))))))cc5CCCNCCcccncc6)))))))))C6,CCCnncCC)=O))cc5CCCC)C6
CCCN)C=O)NCCCCCCCCCC=O)NCcccccc6))))))cccccc6)))))))))N5C%11=O,CNCCCCCCCCCCC)=O))N5C%11=O
O=CNCCCCcccccc6)OCO5))))))))cccccc6)OCO5)))))))))CC6))))))ncncn5,CNCCCCcccccc6)OCO5))))))))cccccc6)OCO5)))))))))CC6
N#Cccccc-cccccCNCCCCN))CC6)))))))ccc6[nH]9)))))))))n[nH]c5c9,CCcccc[nH]cC)cc5c9
O=CCC[N+]=O)[O-])))=NO)))NCCNCccccCl)cc6))))))ccccCl)cc6)))))))CC6,CCccccCl)cc6))))))ccccCl)cc6
CNCCNccccOccccSNcnccs5)))))))cc6C#N)))))))))cc6))))))C5=O,CSccccC)cC#N))c6
CCC)C)CNC=O)CCCCccccCl)cc6)))))))))CC=O)NO)))))))CN)=O,CNO
CCC)COcncc-ccccC=O)NSC)=O)=O))))cc6))))))cc6Cl,CC=O)ccccC)cc6
COC=O)CCCC)C)COCC)=O)))CCC=CCC=O)OCcccoc5)))))C6C)CCC%10C%16C)C%14=O,CC=O)CCCC)C)CC)CCC=CCC=O)OCcccoc5)))))C6C)CCC%10C%16C)C%14=O
COC=O)C=CCNC=O)CCCNC=O)CCC)C))))CC6,CC=O)CCC)C
O=CO)CCC=O)NCCcccS=O)=O)NCCNccccF)cc6))))))CC6)))))))ccc69,CNCCcccSC)=O)=O))ccc69
COccccCScccccccccc%106))))))))NCCNC)C))))C=O)C7OCC)=O))))))))))cc6,COccccCScccccccccc%106))))))))NC)C=O)C7OC)))))))))cc6
Cl.cccccsc5cNCCNCC6))))))n9,Ccncccccsc95
CCCCccccNS=O)=O)cccccc6)CCN5C=O)CC9)))))))))))))cc6,CS=O)=O)cccccc6)CCN5C=O)CC9
O=CNO))ccccCNcccccn6))))))cccccn6))))))))cc6,CCccccCC)=O))cc6
C=CCOC=O)C=CSCCCC)OCC)=O))))C=O)N74,COCC)CC=O)NCCC)=O))=CSC75
C=CC=O)NCCCCCNC=O)Ccccccc6)))))))))C=O)NCCNcccccC)n6))))))CC6,CC=O)Ccccccc6
CccCO))ccnncOCccccF)cc6))))))))c6n9CCCC3C,CcnncccCO))cC)nC)c95
COccccCl)cc6NC=O)CC)NCCNCC=Ccccccc6)))))))))CC6,CCC=Ccccccc6
CCCCOC=O)cccccc6OP=O)COCCncccN)nc6=O))))))))CO6,CCCCOP=O)Occcccc6CC)=O)))))))))CO6
CcccccCC=O)NCcccccc6)OCO5))))))))))))coc5c9,CC=O)CccocccC)ccc96
CCNC=O)cncCNC)C)))n-ccccCl)cc6C=O)cccccc6Cl))))))))))))))n5,CccccCl)cc6C=O)cccccc6Cl
CC=CC)C=O)OCCO)cccccc=O)oc6cc%10OC)))))))))))))CC)C)O,COcccoc=O)ccc6cc%10CO)COC))CC)C)O
CccccOCCO)CC)NCC)C)))))))cc6CCC5,CccccC)cc6CCC5
Cncc-cccc-ccccCNC=O)cnocCC)C)C))n5))))))))cF)c6))))))ncnc6[nH]9)))))))))cn5,CC=O)cnocCC)C)C))n5
CC=O)OCC)C)CC=O)OCCC=CC)C))))C=CC=O)ccO)cccO)c6C%10=O,CCCCOC))C=CC=O)ccO)cccO)c6C%10=O
N#CcccccNC=O)cccF)ccC#N))c6))))))))c6,CC=O)cccF)ccC#N))c6
CCCF))NCCO)COccccc[nH]cccccc6c%139,Cccccc[nH]cccccc6c%139
CCO)CCCCO)CCCCO)CC=O)C5CCCCCCC=O)O,CO
COcccc-cccncc-cccccc6))))))cN)n6n9)))))))))cc6,COccccC)cc6
O=CCCCCCCOcccc-cccccc6))))))cc6)))))))))))))NO,CccccC)cc6
cnnCCCOCC6))))))cc5Ncnccnnn-cccccn[nH]c5c9)))))))))c5n9,Ccccccn[nH]c5c9
O=CCNCC=Ccccccc6))))))CC6)))))))NccCl)cccc6Cl,CNccCl)cccc6Cl
CCC)CNC=O)c[nH]cnc5NCccccCl)cc6)))))))C9=N%12,CCccccCl)cc6
O=CccccCCCCCCO)cccccc6)))))))N5))))))cc6))))))NCCNCcnnnCCF)F)F)))n5))))))CC6,CC=O)ccccCCCCCCO)cccccc6)))))))N5))))))cc6
COcccc-ccccncncNcccc-ncncn5)))))cc6)))))))c6c%10))))))))))cc6OC,Cncncn5
CCCCCC=O))NC=O)OCC)Ccccccc6,COCC)Ccccccc6
COcccncNCCcccccc6NSC)=O)=O)))))))C6))))))ncN)c6c-cccccn6))))))c%10OC,Ccccccc6CCNC)C6
O=CNCCOCcccccc6)))))))))C=O)O))))OCcccccc6,CCcccccc6
CCNCC=O)NccF)cccc6F))))))))))C=O)cccC)n-ccccF)cc6))))))c5C,CccccF)cc6
O=S=O)Ncncns5))))))cccF)cOCOCCNC6ccccncccc6c%10)))))))))))))))))cc6F,CcccF)cSC)=O)=O))cc6F
CCNCCO)))CCCCC)NcccncccCl)ccc%106,CCCCCC)C
CCOC=O)CCCNC=O)cccnc-ccccCl)cc6))))))ccCF)F)F))n6n9))))))))))CC6,CccccCl)cc6
CNC)CCnc=O)ccccccccccc6nc%15=O))c%139)))))C=O)CCC6,Cnc=O)ccccccccccc6nc%15=O))c%139)))))C=O)CCC6
COCCnncC)cC=O)NCCOccccc-ccccnc6))))))c6C%10))))))))))))n5,CC=O)cnnC)nc5C
O=CCCCCNC=O)NCCCcccccc6CC%11)))))))))))))CC6)))))Occcccc6%10,CNCCCCC6))CC=O)cccccc6O%10
CCccccS=O)=O)NCccccC=O)NCCNCcccccc6)))))))CC)C)))))))cc6)))))))))cc6,CCccccCC)=O))cc6
NC=O)cccccC=CC=O)cccccc6)))))))))c6,CCC=O)cccccc6
CccC=O)NCCCCC6)))))))scnc-ccccF)cc6))))))cn85,CC=O)cscncC)cn5c8C
[H]cc[H])cNCCCOccccOCF)F)F)))cc6)))))))CC6))))))c[H])c[H])c6OCCC)Cncc[N+]=O)[O-]))nc5O8,CCCC)Cncc[N+]=O)[O-]))nc5O8
CCC)CCCCCC=O)CCCCCCC)C)C=O)O))))))))))))))C=O)O,CC=O)CC)C)CCCCCC=O)CCCCCCC)C)CC)=O
CCOC=O)NccccC=O)C=CcccNCCOCC6))))))cccccc6n%10)))))))))))))cc6,CCC=O)ccccNC))cc6
O=S=O)F)CCCCCccccOCcccccc6))))))))cc6,CccccCCCCCS=O)=O)F)))))))cc6
CCCcccccc6N9CC=O)NCcccccc6)OCO5,CCCcccccc6N9C
C=CCNC=O)NCC=C)))CCcccccc6)))))))CO)CO)C7Ccccccc6,C=CCC
C=CCNC=O)C=Ccccc-cccccc6))))))o5))))))SC5=S,CCccccC)o5
CCCC)C=O)OCCCO)C=CC=CCC)CCCCCCO)CC=O)O6))))))))C6%10,CCC=CC=CCO)CCC)C6C%10CCCCCO)CC=O)O6
CCC)C)OC=O)CCCNC=O)OCcccccc6))))))))))C=O)O,CCcccccc6
CnnccccC=O)NccccF)cCl)c6))))))))ccc69,CNccccF)cCl)c6
CCCCNCCcc[nH]cccccOC))c96)))))))C6CC%10C=COC)))C=O)OC,CCOC
[H]C[H])[H])CO)CC=CCCO)CC=O)C5CCCCCCC=O)OC)))))))))))))))))C[H])[H])CCC,CCCCO)CC=O)C5CCCCCCCC)=O
COC=O)Ccccccc6))))))CCCCCN6Ccccncc6,CC=O)Ccccccc6))))))CCCCCN6C
N#Cccccnc6-ccccC=O)Ncccccc6N)))))))))cc6,CC=O)ccccC)cc6
COC=O)ccccOccccC=CSC=O)NC5=O)))))))cc6OC)))))))))cc6CF)F)F,CCccccC)cOC))c6
COC=O)CC=COC=O)ccccOC))nc6))))))))C=O)CC6C)CCCC=O)OCcccoc5)))))CC6%10C,COC=CCCC)=O))CC)CCCC=O)OCcccoc5)))))CC6C)C%10C%14=O
O=CCCccccO)cc6)))))))NC=O)CCNC=O)NCcccccc6)))))))))C6CN%10Ccccccccccc%106,CCcccccccccc%106
O=CCCcccccc6-cccccc6%13))))))))))))))NCCccccccF)cc6[nH]9))))))))))C=O)O,CC=O)CCcccccc6-cccccc6%13
COccccC=CC=O)C=CO)C=CccccOC))cOC))c6)))))))))))))cc6OC,CCccccOC))cOC))c6
CCCCOccccNC=O)CCNCCOCC6))))))C5=O))))))cc6,CCCC=O)NC)C5=O
CNC=O)cccnccCC)CNccc-ccncC)nc6))))))ncn6)))))))))cccc%106,CCCC)ccccccCC)=O))ccnc%106
N#CCC=O)NcccccCF)F)F))c6))))))))C=S)Ncccccc6Cl,CNcccccCF)F)F))c6
O=CNCCS))))CCccccF)cBr)c6)))))))=NO,CC=O)CCccccF)cBr)c6)))))))=NO
O=CCCNCCCC5)))))))Ncccccc6Cl,CCCCC)=O
OCCNCCNcccc-cncccn6)NCCCNCCOCC6)))))))))CC5))))))))cc6))))))CC6,CCCCNCCccncC)nc69
CCOC=O)NCCNCccccCl)cc6))))))cscncC)nn5c8O))))))))))CC6,CcncscCC)ccccCl)cc6)))))))cO)n5n8
